size,time,local,filesystem,branches,process
2339982738,282.985,true,hdfs,-1,false
3153591106,1619.68,true,zfs,-1,false
2445212148,1600.02,true,zfs,-1,false
2930616096,183.96,true,hdfs,-1,false
2636486642,225.341,true,hdfs,-1,false
2935306989,311.05,true,hdfs,-1,false
2607268085,77.5433,true,hdfs,-1,false
2899750614,105.443,true,hdfs,-1,false
3072618296,2174.38,true,zfs,-1,false
2672763758,1044.23,true,zfs,-1,false
2900625438,54.3944,true,hdfs,-1,false
2966125962,212.568,true,hdfs,-1,false
2720606810,99.5894,true,zfs,-1,false
3024610747,210.402,true,hdfs,-1,false
2132634831,167.25,true,hdfs,-1,false
2473689089,35.5911,true,hdfs,-1,false
2595536131,182.621,true,hdfs,-1,false
3021474241,2581.45,true,zfs,-1,false
2631932375,106.168,true,hdfs,-1,false
2848407847,269.543,true,hdfs,-1,false
2910110248,252.371,true,hdfs,-1,false
2126279259,60.2772,true,hdfs,-1,false
2825964005,230.813,true,hdfs,-1,false
2801610798,1997.08,true,zfs,-1,false
3254865306,2100.6,true,zfs,-1,false
2770842721,40.2254,true,hdfs,-1,false
2399132704,1936.69,true,zfs,-1,false
3311262354,103.959,true,hdfs,-1,false
2812881819,1810.33,true,zfs,-1,false
2300240456,1974.24,true,zfs,-1,false
2724074163,2227.19,true,zfs,-1,false
2538821436,161.684,true,hdfs,-1,false
2921036722,1177.99,true,zfs,-1,false
3020637345,466.445,true,zfs,-1,false
2233431045,1144.3,true,zfs,-1,false
2425823122,278.09,true,zfs,-1,false
2322187109,1446.49,true,zfs,-1,false
2670086462,2937,true,zfs,-1,false
2294930721,157.202,true,hdfs,-1,false
3197757944,153.953,true,hdfs,-1,false
2214735240,887.888,true,zfs,-1,false
2282995581,105.791,true,hdfs,-1,false
2557866382,1818.42,true,zfs,-1,false
2694501903,311.064,true,hdfs,-1,false
2616369906,1608.38,true,zfs,-1,false
2763071205,139.424,true,hdfs,-1,false
2870183857,2705.73,true,zfs,-1,false
2857447241,1137.92,true,zfs,-1,false
2602474490,125.996,true,hdfs,-1,false
2509465367,125.752,true,hdfs,-1,false
3160866299,44.2727,true,hdfs,-1,false
1771900405,970.4,true,zfs,-1,false
2394292985,66.2248,true,hdfs,-1,false
1870666517,2281.47,true,zfs,-1,false
3046763177,255.357,true,hdfs,-1,false
3434055760,264.157,true,hdfs,-1,false
3073761348,1446.94,true,zfs,-1,false
3014807424,151.728,true,hdfs,-1,false
2299251902,1158.27,true,zfs,-1,false
2936188226,116.71,true,hdfs,-1,false
1866398291,1144.1,true,zfs,-1,false
3043793239,47.2981,true,hdfs,-1,false
3436934874,435.766,true,hdfs,-1,false
2574356266,335.113,true,hdfs,-1,false
831114077,96.9467,true,hdfs,-1,false
3249658240,94.8594,true,hdfs,-1,false
2337279805,2448.17,true,zfs,-1,false
2699206499,54.9754,true,hdfs,-1,false
2748785915,596.939,true,zfs,-1,false
2769922491,2743.7,true,zfs,-1,false
1955366098,71.8115,true,hdfs,-1,false
2186899561,1580.83,true,zfs,-1,false
3290090720,381.212,true,zfs,-1,false
2403339553,35.1493,true,hdfs,-1,false
1953977780,348.142,true,zfs,-1,false
3065890241,121.234,true,hdfs,-1,false
2633257711,192.996,true,hdfs,-1,false
2549406644,98.8172,true,hdfs,-1,false
2916647220,92.207,true,hdfs,-1,false
3208825019,1554.86,true,zfs,-1,false
2786724991,115.122,true,hdfs,-1,false
2374952481,57.8574,true,hdfs,-1,false
3087995446,287.829,true,hdfs,-1,false
2484708911,256.299,true,hdfs,-1,false
2875194346,260.248,true,hdfs,-1,false
1971512527,1746.06,true,zfs,-1,false
2750284654,46.9353,true,hdfs,-1,false
3041583776,1330.97,true,zfs,-1,false
2459685613,3042.76,true,zfs,-1,false
2734648172,67.9427,true,hdfs,-1,false
2542580748,199.125,true,hdfs,-1,false
3017906889,612.471,true,zfs,-1,false
2335498226,214.01,true,hdfs,-1,false
2134780409,39.0529,true,hdfs,-1,false
2323070025,162.039,true,hdfs,-1,false
2856884871,289.255,true,hdfs,-1,false
2479465478,181.417,true,zfs,-1,false
2330279160,2561.46,true,zfs,-1,false
2118376505,82.2132,true,hdfs,-1,false
2588439816,126.004,true,hdfs,-1,false
2518525383,1454.86,true,zfs,-1,false
3427914727,1031.04,true,zfs,-1,false
2877155952,243.873,true,hdfs,-1,false
3062916892,189.1,true,hdfs,-1,false
2121551783,97.469,true,hdfs,-1,false
3025698090,165.653,true,hdfs,-1,false
2935366621,102.773,true,hdfs,-1,false
2897400411,52.4778,true,zfs,-1,false
2960105670,1798.79,true,zfs,-1,false
2195120789,121.156,true,hdfs,-1,false
2501146985,37.4171,true,hdfs,-1,false
3024023539,68.935,true,hdfs,-1,false
2553609177,52.2069,true,hdfs,-1,false
2852902350,267.475,true,hdfs,-1,false
2469340395,1800.4,true,zfs,-1,false
2144004586,274.17,true,hdfs,-1,false
2480139809,98.77,true,hdfs,-1,false
3153466155,176.937,true,hdfs,-1,false
2397507955,2056.87,true,zfs,-1,false
2331422578,2431.1,true,zfs,-1,false
2931972078,543.701,true,zfs,-1,false
2180904700,88.6678,true,hdfs,-1,false
2718657908,1834.75,true,zfs,-1,false
2492717121,1031.04,true,zfs,-1,false
2105328240,107.52,true,hdfs,-1,false
3364589773,2008.56,true,zfs,-1,false
2578203178,118.719,true,hdfs,-1,false
2225083887,1492.73,true,zfs,-1,false
3015860035,897.621,true,zfs,-1,false
2510910305,34.3525,true,hdfs,-1,false
2495042257,177.397,true,hdfs,-1,false
2168508539,448.228,true,hdfs,-1,false
3165458924,118.935,true,hdfs,-1,false
1977122259,1874.33,true,zfs,-1,false
2515529979,145.221,true,hdfs,-1,false
2631450737,62.6405,true,hdfs,-1,false
2361247458,1531.52,true,zfs,-1,false
3067914722,60.9978,true,hdfs,-1,false
1612857383,25.3154,true,hdfs,-1,false
3146921657,307.241,true,zfs,-1,false
2584011579,2685.67,true,zfs,-1,false
2185145731,1294.67,true,zfs,-1,false
2620973029,146.078,true,hdfs,-1,false
2462273760,29.0547,true,zfs,-1,false
2419143940,148.306,true,hdfs,-1,false
2893183908,166.698,true,hdfs,-1,false
2457007436,54.6225,true,hdfs,-1,false
3073179818,2051.45,true,zfs,-1,false
2447107336,1218.92,true,zfs,-1,false
2614603552,75.747,true,hdfs,-1,false
2838812554,2109.24,true,zfs,-1,false
3223252257,252.221,true,hdfs,-1,false
3543942064,187.46,true,hdfs,-1,false
2572579779,62.6025,true,hdfs,-1,false
2559746432,2676.57,true,zfs,-1,false
2941605641,2793.22,true,zfs,-1,false
2728080210,1534.66,true,zfs,-1,false
2707716043,1385.8,true,zfs,-1,false
2189055889,31.7303,true,hdfs,-1,false
2166402077,1126.06,true,zfs,-1,false
2841434976,157.321,true,hdfs,-1,false
3018283253,199.108,true,hdfs,-1,false
2626128131,190.882,true,zfs,-1,false
2504417461,1031.04,true,zfs,-1,false
2365443116,1974.43,true,zfs,-1,false
2399314883,143.541,true,hdfs,-1,false
2807274066,208.729,true,hdfs,-1,false
2191500255,78.5639,true,hdfs,-1,false
2699548505,595.107,true,zfs,-1,false
3221517894,236.777,true,hdfs,-1,false
2958790608,224.098,true,hdfs,-1,false
1030324936,45.5163,true,hdfs,-1,false
1905685924,790.512,true,zfs,-1,false
2993329380,1299.46,true,zfs,-1,false
2508466546,399.498,true,hdfs,-1,false
2605187156,242.005,true,hdfs,-1,false
2963720143,218.589,true,hdfs,-1,false
2994262414,2232.4,true,zfs,-1,false
1755463898,330.382,true,hdfs,-1,false
2295355525,1589.58,true,zfs,-1,false
2781102085,233.029,true,hdfs,-1,false
2086217809,85.8309,true,hdfs,-1,false
2890726965,98.9559,true,hdfs,-1,false
3037325045,613.195,true,zfs,-1,false
2296684639,80.4669,true,hdfs,-1,false
2493315498,2864.93,true,zfs,-1,false
2309940504,43.8019,true,hdfs,-1,false
2651864330,1182.47,true,zfs,-1,false
3242141112,353.162,true,hdfs,-1,false
2743638947,133.375,true,hdfs,-1,false
3107969157,109.818,true,hdfs,-1,false
2643884243,1170.11,true,zfs,-1,false
2000467172,85.8027,true,hdfs,-1,false
2433292719,203.761,true,hdfs,-1,false
2263134195,160.089,true,zfs,-1,false
3046512446,384.719,true,hdfs,-1,false
3119556351,379.395,true,zfs,-1,false
2420386829,227.711,true,hdfs,-1,false
2561035144,43.1702,true,hdfs,-1,false
3046376486,48.3989,true,hdfs,-1,false
2349448434,368.249,true,hdfs,-1,false
2798529954,1046.32,true,zfs,-1,false
2316746509,77.5624,true,hdfs,-1,false
2512574352,2568.6,true,zfs,-1,false
2976723650,238.317,true,hdfs,-1,false
2474763856,128.952,true,hdfs,-1,false
2632354341,40.8501,true,hdfs,-1,false
2633257711,2864.87,true,zfs,-1,false
2899298504,64.5659,true,hdfs,-1,false
3228161919,1448.83,true,zfs,-1,false
2337279805,310.965,true,hdfs,-1,false
3035830003,75.0659,true,hdfs,-1,false
2343848770,38.2404,true,hdfs,-1,false
2858836859,246.347,true,zfs,-1,false
3020567937,175.735,true,hdfs,-1,false
2778688237,1807.78,true,zfs,-1,false
2811677863,89.4973,true,hdfs,-1,false
2706013868,1403.68,true,zfs,-1,false
1974850657,1497.2,true,zfs,-1,false
2210390699,37.7609,true,hdfs,-1,false
2609431546,1370.61,true,zfs,-1,false
1992795401,2106.38,true,zfs,-1,false
2486215168,2568.53,true,zfs,-1,false
2522761039,152.847,true,hdfs,-1,false
2686419992,129.934,true,hdfs,-1,false
2426848113,22.2316,true,zfs,-1,false
1342711524,214.261,true,hdfs,-1,false
2484708911,2676.72,true,zfs,-1,false
2826183678,171.275,true,hdfs,-1,false
2715488424,2744.96,true,zfs,-1,false
2675904697,160.971,true,hdfs,-1,false
2565420259,72.0166,true,hdfs,-1,false
2785231819,466.416,true,zfs,-1,false
2553715152,43.213,true,hdfs,-1,false
1904811070,1252.49,true,zfs,-1,false
3458728473,131.894,true,hdfs,-1,false
2799943546,35.9514,true,hdfs,-1,false
1767084720,93.4596,true,hdfs,-1,false
2836013269,41.6645,true,hdfs,-1,false
2294293868,37.1569,true,hdfs,-1,false
3092582754,41.2246,true,hdfs,-1,false
2778334754,1575.11,true,zfs,-1,false
2566504884,227.513,true,hdfs,-1,false
2277489921,145.659,true,hdfs,-1,false
2574356266,2348.98,true,zfs,-1,false
2770853250,223.555,true,hdfs,-1,false
3436934874,1523.76,true,zfs,-1,false
3215140369,1159.43,true,zfs,-1,false
1896926809,1337.4,true,zfs,-1,false
2805564807,1892.88,true,zfs,-1,false
3049219889,116.168,true,hdfs,-1,false
2594766337,137.978,true,hdfs,-1,false
2067390317,41.9751,true,hdfs,-1,false
2056620044,87.6736,true,hdfs,-1,false
3046763177,1320.46,true,zfs,-1,false
2113101695,1366.59,true,zfs,-1,false
2352082299,84.1926,true,hdfs,-1,false
1829293292,530.959,true,zfs,-1,false
2939856967,173.705,true,hdfs,-1,false
2414971259,138.293,true,hdfs,-1,false
2187464154,87.8996,true,hdfs,-1,false
3270538869,1605.82,true,zfs,-1,false
2469643650,197.043,true,hdfs,-1,false
2378484721,603.52,true,zfs,-1,false
3080676618,110.43,true,hdfs,-1,false
2321456799,33.3646,true,hdfs,-1,false
3079150634,83.7715,true,hdfs,-1,false
2574741408,1411.28,true,zfs,-1,false
2653345568,157.611,true,zfs,-1,false
2592461825,2629.89,true,zfs,-1,false
2940927853,176.054,true,hdfs,-1,false
2352614030,1373.18,true,zfs,-1,false
2630652662,406.161,true,hdfs,-1,false
2741542714,214.239,true,hdfs,-1,false
2650470143,47.9178,true,hdfs,-1,false
2955008199,89.24,true,hdfs,-1,false
2694501903,2266.03,true,zfs,-1,false
2753361009,980.227,true,zfs,-1,false
2978561029,45.4228,true,hdfs,-1,false
2657458695,1375.05,true,zfs,-1,false
3343960467,139.872,true,hdfs,-1,false
2561818839,731.122,true,zfs,-1,false
2861352624,88.7422,true,hdfs,-1,false
2870225577,81.5551,true,hdfs,-1,false
2128430099,160.54,true,hdfs,-1,false
2485201039,1441.46,true,zfs,-1,false
2699725889,316.733,true,hdfs,-1,false
2712419681,46.5703,true,hdfs,-1,false
2826553263,701.155,true,zfs,-1,false
2327469372,31.3903,true,hdfs,-1,false
2638534086,211.412,true,hdfs,-1,false
2805845688,126.684,true,hdfs,-1,false
2524445099,162.251,true,hdfs,-1,false
2935306989,2262.93,true,zfs,-1,false
2725209859,217.249,true,hdfs,-1,false
2784754013,1863.85,true,zfs,-1,false
3335816886,1555.66,true,zfs,-1,false
3337977027,368.73,true,hdfs,-1,false
2230213557,59.9866,true,hdfs,-1,false
2294769590,2697.87,true,zfs,-1,false
2610124966,105.576,true,hdfs,-1,false
2815431222,339.771,true,hdfs,-1,false
3024610747,1615.07,true,zfs,-1,false
2923729949,70.6368,true,hdfs,-1,false
2592156266,604.578,true,zfs,-1,false
3020515272,1337.69,true,zfs,-1,false
2177529475,87.9691,true,hdfs,-1,false
2074426314,212.57,true,hdfs,-1,false
2950218173,125.216,true,hdfs,-1,false
3072618296,401.202,true,hdfs,-1,false
2593073844,325.578,true,zfs,-1,false
2544765624,41.6359,true,hdfs,-1,false
2157133184,96.4762,true,hdfs,-1,false
3037014285,47.1225,true,hdfs,-1,false
2413756197,37.2915,true,zfs,-1,false
3063942468,103.36,true,hdfs,-1,false
2706013868,64.6064,true,hdfs,-1,false
2778688237,193.328,true,hdfs,-1,false
2343848770,1383.07,true,zfs,-1,false
2463700642,2801.05,true,zfs,-1,false
2378955853,2671.61,true,zfs,-1,false
2609431546,120.182,true,hdfs,-1,false
2503807882,2375.98,true,zfs,-1,false
