size,time,local,filesystem,branches,process
2166402077,399.694,true,hdfs,-1,true
3508200737,140.665,false,hdfs,-1,true
2768887610,114.486,false,hdfs,-1,true
3394299373,1381.35,false,zfs,-1,true
2912219809,2631.44,false,zfs,-1,true
2498578591,135.99,false,hdfs,-1,true
3116528499,195.455,true,hdfs,-1,true
2777425502,145.195,false,hdfs,-1,true
2433235953,395.112,true,hdfs,-1,true
2679576123,382.604,true,hdfs,-1,true
2183797296,113.614,false,hdfs,-1,true
2314694952,157.432,true,zfs,-1,true
2790648541,459.283,true,zfs,-1,true
3264312427,215.269,false,hdfs,-1,true
2302355277,202.738,false,hdfs,-1,true
2635011620,369.084,true,hdfs,-1,true
2920014035,133.261,false,hdfs,-1,true
2765658541,187.63,true,hdfs,-1,true
3266290244,1274.34,false,zfs,-1,true
2093113353,511.824,true,zfs,-1,false
2282995581,2330.38,true,zfs,-1,false
2214735240,141.308,true,hdfs,-1,false
2739632555,1703.47,false,zfs,-1,true
2651833532,2572.45,true,zfs,-1,false
2382002935,1877.08,true,zfs,-1,false
2422602064,1520.44,false,zfs,-1,true
2774379619,155.297,true,hdfs,-1,true
2015543742,2152.33,true,zfs,-1,false
2616369906,237.157,true,hdfs,-1,false
2488926623,897.747,true,hdfs,-1,true
2470620115,1198.79,false,zfs,-1,true
2365443116,176.639,true,hdfs,-1,true
2969534551,126.211,false,hdfs,-1,true
2787150525,112.145,false,hdfs,-1,true
2549251233,159.782,true,hdfs,-1,true
2864134334,151.66,false,zfs,-1,true
2645603941,155.069,false,hdfs,-1,true
1710016836,2685.84,false,zfs,-1,true
2755551440,149.677,false,hdfs,-1,true
2973973685,514.441,true,hdfs,-1,true
2204847262,177.075,true,hdfs,-1,true
2995322045,152.119,false,hdfs,-1,true
3068425982,396.079,true,zfs,-1,true
2807274066,160.614,true,zfs,-1,true
2315908541,127.322,false,hdfs,-1,true
2014951129,218.224,true,hdfs,-1,true
2908058909,174.775,false,hdfs,-1,true
2981199617,133.2,false,hdfs,-1,true
2631932375,1809.55,true,zfs,-1,false
3139945973,2399.03,false,zfs,-1,true
2979178131,445.653,false,zfs,-1,true
2670752866,202.653,true,hdfs,-1,true
3066295114,1735.31,false,zfs,-1,true
2126279259,1133.86,true,zfs,-1,false
3349296233,1735.87,false,zfs,-1,true
3195648354,442.429,true,hdfs,-1,true
3020389872,122.469,true,hdfs,-1,false
2419398422,2237.14,true,zfs,-1,false
2848407847,1753.25,true,zfs,-1,false
2825964005,30.019,true,zfs,-1,false
2781351732,1376.37,true,zfs,-1,false
3122179915,453.559,true,hdfs,-1,true
1887920501,1919.62,false,zfs,-1,true
2833890974,90.8069,true,hdfs,-1,false
1944616054,83.8184,true,zfs,-1,true
2422602064,95.159,false,hdfs,-1,true
2436016416,199.601,true,hdfs,-1,true
2470620115,109.68,false,hdfs,-1,true
2933252266,245.609,true,hdfs,-1,true
2411560876,38.9794,true,hdfs,-1,false
2399132704,137.35,true,hdfs,-1,false
3109161798,86.6989,true,hdfs,-1,false
2382816892,229.056,true,zfs,-1,true
2739632555,108.165,false,hdfs,-1,true
1999768753,1532.15,true,zfs,-1,false
2542445896,376.01,true,hdfs,-1,true
3264312427,2148.12,false,zfs,-1,true
2183797296,1865.7,false,zfs,-1,true
2297262398,1979.13,true,zfs,-1,false
3266290244,124.622,false,hdfs,-1,true
3058352121,115.898,false,hdfs,-1,true
2390209919,622.971,true,zfs,-1,true
2429771279,133.294,true,hdfs,-1,true
2876230558,154.618,true,hdfs,-1,true
2920014035,2127.76,false,zfs,-1,true
2768887610,911.928,false,zfs,-1,true
2699271465,183.526,true,hdfs,-1,true
3508200737,2547.39,false,zfs,-1,true
3221517894,223.379,true,zfs,-1,true
2962919459,135.15,false,hdfs,-1,true
2196546879,491.65,true,hdfs,-1,true
2777425502,2710.61,false,zfs,-1,true
2812881819,177.656,true,hdfs,-1,false
2047377152,547.289,true,zfs,-1,true
2912219809,139.513,false,hdfs,-1,true
2813762753,556.013,true,hdfs,-1,true
2961078914,220.193,true,hdfs,-1,true
2713537878,112.218,false,hdfs,-1,true
3090011871,1063.58,true,hdfs,-1,true
2837319789,656.913,true,hdfs,-1,true
2653555531,980.623,false,zfs,-1,true
3364589773,231.924,true,hdfs,-1,true
2520734643,121.913,false,hdfs,-1,true
2105328240,539.636,true,zfs,-1,true
2200790720,450.974,true,hdfs,-1,true
2150299891,806.766,false,zfs,-1,true
3007747295,124.412,false,hdfs,-1,true
2225083887,224.034,true,hdfs,-1,true
2240151947,898.098,false,zfs,-1,true
3015860035,793.311,true,hdfs,-1,true
2510910305,324.771,true,zfs,-1,true
2186903100,439.816,true,hdfs,-1,true
2588395871,184.663,false,hdfs,-1,true
1974983725,194.505,true,zfs,-1,true
2019358509,2000.81,false,zfs,-1,true
1834731240,1026.86,false,zfs,-1,true
2421906603,134.494,true,hdfs,-1,true
2227517607,59.9588,true,hdfs,-1,false
2558202424,108.931,false,hdfs,-1,true
2273257722,134.167,true,hdfs,-1,true
2830308181,193.248,false,hdfs,-1,true
2152171494,2467.96,true,zfs,-1,false
2600851848,136.081,true,hdfs,-1,false
3019400370,1820.71,true,zfs,-1,false
3387783688,223.956,true,hdfs,-1,true
2801136445,111.693,false,hdfs,-1,true
2299251902,136.955,true,hdfs,-1,false
2872965655,3028.69,true,zfs,-1,false
3165458924,186.619,true,zfs,-1,true
2526260388,114.148,false,hdfs,-1,true
3014807424,1307.36,true,zfs,-1,false
2412432832,240.999,true,hdfs,-1,true
2255114603,1722.78,false,zfs,-1,true
2972024854,487.62,true,hdfs,-1,true
3316718096,67.4287,true,hdfs,-1,false
1977122259,322.247,true,hdfs,-1,true
2936188226,1158.45,true,zfs,-1,false
2349076925,373.935,false,zfs,-1,true
3222315856,234.394,true,hdfs,-1,false
2555450376,712.824,true,hdfs,-1,true
2361247458,106.985,true,hdfs,-1,true
3275428610,1481.65,false,zfs,-1,true
3150698301,179.91,false,hdfs,-1,true
2188166908,444.599,true,zfs,-1,true
2439674837,284.872,true,hdfs,-1,true
2460069904,249.986,true,hdfs,-1,true
2363913540,1320.17,false,zfs,-1,true
2825801170,247.515,true,hdfs,-1,true
2515529979,262.831,true,zfs,-1,true
2521918745,96.2305,false,hdfs,-1,true
2631450737,464.578,true,zfs,-1,true
2520551282,94.8147,false,hdfs,-1,true
1601538565,70.1614,true,hdfs,-1,true
2664351953,123.2,false,hdfs,-1,true
3563068882,1805.39,false,zfs,-1,true
2921544845,164.487,true,hdfs,-1,true
2670086462,120.994,false,zfs,-1,true
2607125976,163.106,true,hdfs,-1,true
2283876256,95.5004,false,hdfs,-1,true
3067914722,353.412,true,zfs,-1,true
2581192079,809.57,true,zfs,-1,true
2117750225,158.72,true,hdfs,-1,true
2697665875,301.689,true,hdfs,-1,true
2339367691,2182.12,false,zfs,-1,true
3342760279,46.9423,true,hdfs,-1,false
2526260388,954.998,false,zfs,-1,true
2433933355,1771.32,true,zfs,-1,false
3146921657,441.124,true,hdfs,-1,true
2983440416,219.178,true,hdfs,-1,false
2830308181,984.341,false,zfs,-1,true
2496979587,99.4149,false,hdfs,-1,true
2730733260,222.355,true,hdfs,-1,true
2509465367,1553.41,true,zfs,-1,false
1982564027,368.018,true,hdfs,-1,false
2801136445,1937.89,false,zfs,-1,true
2185145731,387.409,true,hdfs,-1,true
1973139944,133.71,true,hdfs,-1,false
2588395871,3030.32,false,zfs,-1,true
2462273760,168.077,true,hdfs,-1,true
2425422659,138.292,true,hdfs,-1,true
2246933007,130.942,true,hdfs,-1,true
2419143940,593.681,true,zfs,-1,true
2240151947,133.196,false,hdfs,-1,true
2558202424,1404.7,false,zfs,-1,true
2608299318,598.278,true,zfs,-1,true
1834731240,67.2166,false,hdfs,-1,true
2620973029,258.999,true,zfs,-1,true
2927859908,155.31,true,hdfs,-1,true
2019358509,75.8684,false,hdfs,-1,true
3160866299,1047.92,true,zfs,-1,false
2653555531,112.719,false,hdfs,-1,true
1937705357,172.5,true,hdfs,-1,true
2909526017,145.904,true,hdfs,-1,true
2713537878,2797.07,false,zfs,-1,true
3045105703,348.329,true,hdfs,-1,true
2721127940,203.555,true,zfs,-1,true
2150299891,95.6903,false,hdfs,-1,true
2893183908,1490.42,true,zfs,-1,true
2530847081,134.879,true,hdfs,-1,true
3021474241,152.452,false,zfs,-1,true
2520734643,2327.91,false,zfs,-1,true
3193337997,209.11,true,hdfs,-1,true
2436386047,47.3249,true,hdfs,-1,false
3563068882,133.018,false,hdfs,-1,true
2306318037,111.529,true,hdfs,-1,true
3343610907,121.943,true,hdfs,-1,false
2382644461,431.175,true,hdfs,-1,true
2664351953,1265.92,false,zfs,-1,true
2463700642,185.449,true,zfs,-1,true
3057293193,154.529,true,zfs,-1,true
2339367691,126.742,false,hdfs,-1,true
2957819414,1663.34,true,hdfs,-1,true
2283876256,2374.68,false,zfs,-1,true
3073179818,657.85,true,hdfs,-1,true
2811212181,312.947,true,hdfs,-1,true
3150698301,1067.84,false,zfs,-1,true
2838812554,235.192,true,hdfs,-1,true
2158005300,103.505,false,hdfs,-1,true
2140040420,154.13,true,zfs,-1,true
3275428610,303.398,false,hdfs,-1,true
3327720524,186.363,true,zfs,-1,true
2520551282,1821.79,false,zfs,-1,true
2521918745,2405.86,false,zfs,-1,true
2189922996,329.457,true,hdfs,-1,true
2363913540,90.9883,false,hdfs,-1,true
2614603552,279.771,true,zfs,-1,true
2273095683,57.9466,true,hdfs,-1,false
2579325728,250.959,true,hdfs,-1,false
3287790019,249.404,true,hdfs,-1,true
2383389535,84.7047,true,hdfs,-1,false
3014468869,121.024,true,hdfs,-1,false
2989671013,198.607,true,hdfs,-1,true
2615939585,979.672,true,zfs,-1,false
2572579779,89.3842,true,zfs,-1,true
2255114603,89.9403,false,hdfs,-1,true
3089987575,1651.54,true,zfs,-1,false
3023284311,695.464,true,zfs,-1,false
2683976564,823.928,true,hdfs,-1,true
3130932652,142.507,false,hdfs,-1,true
2449315273,1532.28,true,zfs,-1,false
2241265945,1366.81,false,zfs,-1,true
3438606889,786.033,false,zfs,-1,true
1978440071,111.169,true,hdfs,-1,true
1834399416,86.1711,false,hdfs,-1,true
2837827541,398.912,true,hdfs,-1,true
2580655053,267.236,true,hdfs,-1,true
2401456385,344.662,false,zfs,-1,true
3104069302,2729.37,false,zfs,-1,true
2697665875,129.22,false,hdfs,-1,true
2673054725,179.088,true,hdfs,-1,true
2594030765,105.946,false,hdfs,-1,true
2479465478,431.997,true,hdfs,-1,true
2465545533,1754.13,false,zfs,-1,true
2615943607,460.158,true,hdfs,-1,true
2374952481,1577.21,true,zfs,-1,false
2118376505,433.352,true,zfs,-1,true
2276031930,88.4522,false,hdfs,-1,true
2571313042,372.268,true,hdfs,-1,true
2315592560,2562.51,true,zfs,-1,false
2781469605,156.67,true,hdfs,-1,false
2530847081,1678.11,true,zfs,-1,false
1964159204,83.6889,true,hdfs,-1,false
2446842539,144.136,true,hdfs,-1,true
3034620086,2331.12,false,zfs,-1,true
2135055645,327.323,true,hdfs,-1,false
2425422659,1289.39,true,zfs,-1,false
2811951193,705.235,false,zfs,-1,true
3017906889,59.0799,true,hdfs,-1,false
2542580748,48.1546,true,zfs,-1,false
2140040420,107.932,true,hdfs,-1,false
3041583776,43.924,true,hdfs,-1,false
2436386047,125.704,true,zfs,-1,true
2872776222,140.172,false,hdfs,-1,true
2168101790,520.604,true,hdfs,-1,true
2625834074,157.136,true,zfs,-1,true
2915255037,107.192,true,hdfs,-1,false
2593130868,98.7584,false,hdfs,-1,true
2629312303,214.325,true,hdfs,-1,true
2588439816,288.831,true,zfs,-1,true
2944738885,109.9,true,hdfs,-1,false
3256016728,1978.63,false,zfs,-1,true
2735784480,163.013,true,hdfs,-1,false
3305696845,160.494,false,hdfs,-1,true
2877155952,150.819,true,zfs,-1,true
3089987575,316.607,true,hdfs,-1,true
2518525383,247.612,true,hdfs,-1,true
3068431440,124.444,false,hdfs,-1,true
3303737818,1294.41,true,hdfs,-1,true
2261029662,99.0136,false,hdfs,-1,true
3025698090,194.043,true,zfs,-1,true
3287790019,2253.66,true,zfs,-1,false
2571714592,115.344,false,hdfs,-1,true
2527333064,1662.05,false,zfs,-1,true
2960105670,299.085,true,hdfs,-1,true
3021474241,141.343,false,hdfs,-1,true
2491969571,266.925,true,hdfs,-1,true
3062916892,216.694,true,zfs,-1,true
3007747295,1142.57,true,hdfs,-1,true
2305394877,179.286,true,hdfs,-1,true
3034620086,123.002,false,hdfs,-1,true
2075914075,28.7153,true,hdfs,-1,false
3118155128,166.644,true,hdfs,-1,true
2811951193,157.591,false,hdfs,-1,true
3213056194,80.6625,true,hdfs,-1,false
2186899561,125.571,true,hdfs,-1,false
2594030765,3077.87,false,zfs,-1,true
2872965655,222.605,true,hdfs,-1,true
2501146985,898.322,true,zfs,-1,true
3104069302,189.99,false,hdfs,-1,true
2276031930,290.783,false,zfs,-1,true
2465545533,93.4924,false,hdfs,-1,true
3109063397,250.209,true,hdfs,-1,true
2867374350,856.635,true,zfs,-1,true
3438606889,152.716,false,hdfs,-1,true
2241265945,98.3499,false,hdfs,-1,true
3290090720,175.412,true,hdfs,-1,false
2469340395,262.143,true,hdfs,-1,true
3130932652,1153.22,false,zfs,-1,true
2136720568,258.316,true,hdfs,-1,true
2670086462,132.694,false,hdfs,-1,true
1834399416,407.869,false,zfs,-1,true
2527333064,98.4946,false,hdfs,-1,true
2571714592,626.247,false,zfs,-1,true
2261029662,2200.75,false,zfs,-1,true
2480139809,368.208,true,zfs,-1,true
3056200232,557.012,true,zfs,-1,true
2398714795,412.505,true,hdfs,-1,true
2410791653,113.065,false,hdfs,-1,true
2452097684,448.42,true,hdfs,-1,true
2397507955,178.46,true,hdfs,-1,true
2585459917,291.117,true,hdfs,-1,true
2553024950,478.196,false,zfs,-1,true
3193337997,156.923,false,hdfs,-1,true
3305696845,3160.94,false,zfs,-1,true
3256016728,166.498,false,hdfs,-1,true
2911043757,537.562,true,hdfs,-1,true
2862461956,182.059,true,zfs,-1,true
2039997595,102.035,true,hdfs,-1,true
3068431440,2537.16,false,zfs,-1,true
2931972078,797.99,true,hdfs,-1,true
1758855902,75.4556,false,hdfs,-1,true
2403339553,547.379,true,zfs,-1,false
2549406644,2627.24,true,zfs,-1,false
2796710543,173.261,true,hdfs,-1,false
2492717121,265.911,true,hdfs,-1,true
2872776222,2148.6,false,zfs,-1,true
3065890241,516.826,true,zfs,-1,false
2718657908,406.614,true,hdfs,-1,true
2593130868,356.907,false,zfs,-1,true
1953977780,81.725,true,hdfs,-1,false
2939085375,334.025,true,hdfs,-1,false
2439388783,1599.21,true,zfs,-1,false
2439674837,2676.61,true,zfs,-1,false
2496979587,589.968,true,hdfs,-1,true
3208825019,157.405,true,hdfs,-1,false
2916647220,443.358,true,zfs,-1,false
3387783688,139.85,true,hdfs,-1,false
3019400370,1024.65,false,zfs,-1,true
2826553263,107.228,true,hdfs,-1,true
3186052857,386.512,true,hdfs,-1,true
2509465367,99.8231,false,hdfs,-1,true
2327469372,348.085,true,zfs,-1,true
2602474490,102.959,false,hdfs,-1,true
2152171494,270.702,false,zfs,-1,true
3068425982,252.068,true,hdfs,-1,true
2273257722,39.129,true,hdfs,-1,false
2600851848,130.81,true,hdfs,-1,true
2864134334,172.473,true,hdfs,-1,true
2763071205,130.816,false,hdfs,-1,true
2805845688,93.5758,true,zfs,-1,true
2524445099,553.719,true,zfs,-1,true
2412432832,53.2867,true,hdfs,-1,false
2295802135,113.022,true,hdfs,-1,true
3434055760,2271.75,false,zfs,-1,true
2433933355,105.931,false,hdfs,-1,true
2638534086,202.031,true,zfs,-1,true
2273095683,115.147,true,hdfs,-1,true
2526258843,138.739,true,hdfs,-1,true
2936582539,60.3525,true,hdfs,-1,false
3090011871,214.037,true,hdfs,-1,false
2498578591,136.135,true,hdfs,-1,false
3160866299,128.657,false,hdfs,-1,true
2177781925,275.29,true,hdfs,-1,false
2725209859,785.695,true,zfs,-1,true
3332070147,3206.8,true,zfs,-1,false
1846461725,157.202,true,hdfs,-1,false
2117750225,218.615,true,hdfs,-1,false
3335816886,413.06,true,hdfs,-1,true
2379959688,2269.33,false,zfs,-1,true
2784754013,229.766,true,hdfs,-1,true
2230213557,225.532,true,zfs,-1,true
3023284311,155.278,false,hdfs,-1,true
1866398291,272.838,true,hdfs,-1,true
2961078914,251.09,false,zfs,-1,true
2936188226,1414,false,zfs,-1,true
3337977027,255.812,true,zfs,-1,true
2615939585,101.854,false,hdfs,-1,true
3316718096,281.285,true,hdfs,-1,true
2255114603,516.764,true,zfs,-1,false
2869108867,1789.77,false,zfs,-1,true
2726739888,334.571,true,hdfs,-1,true
2865272544,221.363,true,hdfs,-1,true
3043793239,1213.24,false,zfs,-1,true
2931787123,693.454,true,hdfs,-1,true
2456069195,1134.52,false,zfs,-1,true
2510900488,94.103,false,hdfs,-1,true
2294769590,128.378,true,hdfs,-1,true
3091885858,542.92,true,hdfs,-1,true
2394292985,111.239,false,hdfs,-1,true
2625355308,167.367,true,zfs,-1,true
2610124966,118.312,true,zfs,-1,true
3295505663,3173.84,true,zfs,-1,false
2558202424,91.2728,true,zfs,-1,false
3160866299,3054.01,false,zfs,-1,true
2054772891,81.1091,true,hdfs,-1,true
2927859908,109.182,true,hdfs,-1,false
2246933007,184.026,true,hdfs,-1,false
3048099754,551.115,false,zfs,-1,true
3045105703,225.275,true,hdfs,-1,false
1923231529,2556.21,true,zfs,-1,false
3434055760,262.479,false,hdfs,-1,true
2923729949,253.798,true,zfs,-1,true
3131444118,201.119,true,hdfs,-1,true
3246213634,954.47,false,zfs,-1,true
2763071205,2720.68,false,zfs,-1,true
3014807424,135.996,false,hdfs,-1,true
3342760279,1232.46,true,hdfs,-1,true
2182851484,107.326,true,hdfs,-1,true
2356738244,139.785,true,hdfs,-1,true
2433933355,1675.32,false,zfs,-1,true
2602474490,1562.77,false,zfs,-1,true
1947495538,412.837,true,hdfs,-1,true
2509465367,1288.64,false,zfs,-1,true
3019400370,115.393,false,hdfs,-1,true
2801136445,1795.13,true,zfs,-1,false
2592156266,250.807,true,hdfs,-1,true
3020515272,150.631,true,hdfs,-1,true
2830308181,1158.17,true,zfs,-1,false
2074426314,182.555,true,zfs,-1,true
2983440416,439.133,true,hdfs,-1,true
2152171494,101.665,false,hdfs,-1,true
2443933528,435.237,true,hdfs,-1,true
2593073844,247.08,true,hdfs,-1,true
2510900488,401.967,false,zfs,-1,true
2544765624,118.241,true,zfs,-1,true
2456069195,95.2855,false,hdfs,-1,true
2761999649,148.971,true,zfs,-1,true
3043793239,123.002,false,hdfs,-1,true
2790648541,218.367,true,hdfs,-1,true
2394292985,706.551,false,zfs,-1,true
2383389535,142.362,true,hdfs,-1,true
2312700217,208.93,true,hdfs,-1,true
2950218173,219.571,true,zfs,-1,true
2936188226,187.798,false,hdfs,-1,true
3037014285,169.522,true,zfs,-1,true
3394299373,186.108,true,hdfs,-1,true
3023284311,1059.55,false,zfs,-1,true
2413756197,130.867,true,hdfs,-1,true
2227517607,145.349,true,hdfs,-1,true
2869108867,172.858,false,hdfs,-1,true
2615939585,353.509,false,zfs,-1,true
2323558742,118.717,true,hdfs,-1,true
2957819414,195.089,true,hdfs,-1,false
2695531383,125.5,true,zfs,-1,true
2488926623,308.689,true,zfs,-1,true
831114077,39.0259,false,hdfs,-1,true
1771900405,458.48,true,hdfs,-1,true
2283876256,309.772,true,zfs,-1,false
2645603941,221.612,true,hdfs,-1,false
3063942468,381.41,true,zfs,-1,true
2379959688,95.555,false,hdfs,-1,true
3343610907,909.293,true,hdfs,-1,true
2908058909,305.351,true,hdfs,-1,false
2189922996,60.2768,true,hdfs,-1,false
2292218233,112.37,true,zfs,-1,true
3087995446,2468.87,false,zfs,-1,true
1829293292,132.448,true,hdfs,-1,true
1964159204,636.859,true,hdfs,-1,true
2484252448,99.1536,false,hdfs,-1,true
2315592560,270.029,false,zfs,-1,true
1955366098,88.9292,false,hdfs,-1,true
2680587794,141.019,true,zfs,-1,true
2781469605,167.359,true,hdfs,-1,true
1923231529,127.661,true,hdfs,-1,true
2811951193,2705.87,true,zfs,-1,false
3295505663,243.598,true,hdfs,-1,true
3249658240,199.741,false,hdfs,-1,true
1971512527,123.536,true,hdfs,-1,true
2469643650,288.881,true,zfs,-1,true
2273811956,120.243,true,hdfs,-1,true
2875194346,2404.67,false,zfs,-1,true
2723584835,127.519,false,hdfs,-1,true
2699206499,100.258,false,hdfs,-1,true
3270538869,326.165,true,hdfs,-1,true
2750284654,1247.54,false,zfs,-1,true
